File,Name,Type,Family,Size,Source,Page #,Source Type,Ed.,CR,Notes,Environment,Classify 1,Classify 2,Classify 3,Entry,Subtypes,Classify 4
D&D Monsters - D&D 3rd.csv,"Elf, Cerilian (Sidhelien)",Humanoid,,Medium,Birthright d20 Campaign Setting Rulebook,,,,,,,Elf,Cerilian,,,Elf,
D&D Monsters - D&D 3rd.csv,"Elf, Drow (Dark Elf)",Humanoid,,Medium,Races of Faerûn,,,,,,,Elf,Drow,Faerûnian,,Elf,
D&D Monsters - D&D 3rd.csv,"Elf, Moon (Silver Elf)",Humanoid,,Medium,Races of Faerûn,,,,,,,Elf,Moon,,,Elf,
D&D Monsters - D&D 3rd.csv,"Elf, Sun (Gold Elf)",Humanoid,,Medium,Races of Faerûn,,,,,,,Elf,Sun,,,Elf,
D&D Monsters - D&D 3rd.csv,"Elf, Wild",Humanoid,,Medium,Races of Faerûn,,,,,,,Elf,Wild,Faerûnian,,Elf,
D&D Monsters - D&D 3rd.csv,"Elf, Wood",Humanoid,,Medium,Races of Faerûn,,,,,,,Elf,Wood,Faerûnian,,Elf,
D&D Monsters - D&D 3rd.csv,Elfin Cat,Magical Beast,,Tiny,Creature Catalogue,,,,4,,Temperate forest,Cat,Elven,,,,
D&D Monsters - D&D 3rd.csv,Elk,Animal,,Large,Silver Marches,,,,1,,"Cold forests, hills, and mountains",Elk,,,,,
D&D Monsters - D&D 3rd.csv,Elmarin,Elemental,,Small,Monsters of the Void,,,,2,,Any space and fire elemental plane,Elmarin,,,,Fire,
D&D Monsters - D&D 3rd.csv,Elven Bionoid,Shapechanger,,Large,Monsters of the Void,,,,11,,Any,Bionoid,Elf,,,,
D&D Monsters - D&D 3rd.csv,Elven Carnivore Spirit Warrior,Construct,,Huge,Monsters of the Void,,,,15,,Any,Spirit Warrior,Elf,,,,
D&D Monsters - D&D 3rd.csv,"Elven Cat, Cath'Quessir",Magical beast,,Tiny,"Bestiary of the Realms, Volume 1",,,,2,,Temperate forest,Cat,Cath Quessir,,,,
D&D Monsters - D&D 3rd.csv,"Elven Cat, Cath'Shee",Magical beast,,Medium,"Bestiary of the Realms, Volume 1",,,,4,,Any forest,Cat,Cath Shee,,,,
D&D Monsters - D&D 3rd.csv,Elven Horse,Magical Beast,,Large,Birthright d20 Campaign Setting Rulebook,,,,2,,Any cold land,Horse,Elven,,,,
D&D Monsters - D&D 3rd.csv,Elven Musical Spirit,Undead,,Medium,Creature Catalogue,,,,5,,Temperate and warm forest,Musical Spirit,Elf,,,,
D&D Monsters - D&D 3rd.csv,Elven Revenant,Undead,,Medium,Monsters of Faerûn,,,,8,,,Revenant,Elven,,,,
D&D Monsters - D&D 3rd.csv,Elven Vampire,Undead,,Medium,Denizens of Darkness,,,,7,,,Vampire,Elven,,,,
D&D Monsters - D&D 3rd.csv,Elven Warrior,,,,Dungeons & Dragons Adventure Game [Rule Book],,,,,,,Elf,High,,,,
D&D Monsters - D&D 3rd.csv,Elven Zwarth Spirit Warrior,Construct,,Gargantuan,Monsters of the Void,,,,23,,Any,Spirit Warrior,Zwarth,Elf,,,
D&D Monsters - D&D 3rd.csv,Emerald Dragon,Dragon,,Huge,Monster Manual II,,,,14,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Adult
D&D Monsters - D&D 3rd.csv,"Emerald Dragon, Ancient",Dragon,,Gargantuan,Monster Manual II,,,,21,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Ancient
D&D Monsters - D&D 3rd.csv,"Emerald Dragon, Great Wyrm",Dragon,,Gargantuan,Monster Manual II,,,,24,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Great Wyrm
D&D Monsters - D&D 3rd.csv,"Emerald Dragon, Juvenile",Dragon,,Large,Monster Manual II,,,,8,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Juvenile
D&D Monsters - D&D 3rd.csv,"Emerald Dragon,  Adult",Dragon,,Huge,Monster Manual II,,,,16,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Adult
D&D Monsters - D&D 3rd.csv,"Emerald Dragon, Old",Dragon,,Huge,Monster Manual II,,,,18,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Old
D&D Monsters - D&D 3rd.csv,"Emerald Dragon, Very Old",Dragon,,Huge,Monster Manual II,,,,19,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Very Old
D&D Monsters - D&D 3rd.csv,"Emerald Dragon, Very",Dragon,,Medium,Monster Manual II,,,,4,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Very
D&D Monsters - D&D 3rd.csv,"Emerald Dragon, Wyrm",Dragon,,Gargantuan,Monster Manual II,,,,22,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Wyrm
D&D Monsters - D&D 3rd.csv,"Emerald Dragon, Wyrmling",Dragon,,Small,Monster Manual II,,,,2,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Wyrmling
D&D Monsters - D&D 3rd.csv,"Emerald Dragon,",Dragon,,Medium,Monster Manual II,,,,6,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,
D&D Monsters - D&D 3rd.csv,"Emerald Dragon,  Adult",Dragon,,Large,Monster Manual II,,,,11,,"Inner Planes, underground",Dragon,Gem,Emerald,,Air,Adult
D&D Monsters - D&D 3rd.csv,Energon (Xag-Az),Outsider,,Medium,Psionic Bestiary: Energon (Xag-Az,,,,5,,Any land and underground,Energon,Xag-Az,,,Incorporeal,
D&D Monsters - D&D 3rd.csv,"Energon, Spiritovore, Soulmarauder",Outsider,,Huge,Bastion of Broken Souls,,,,20,,Any land or underground,Energon,Spiritovore,Soulmarauder,,Incorporeal,
D&D Monsters - D&D 3rd.csv,"Energon, Spiritovore, Soulscaper",Outsider,,Large,Bastion of Broken Souls,,,,22,,Any land or underground,Energon,Spiritovore,Soulscaper,,Incorporeal,
D&D Monsters - D&D 3rd.csv,"Energon, Spiritovore, Soulsipper",Outsider,,Large,Bastion of Broken Souls,,,,16,,Any land or underground,Energon,Spiritovore,Soulsipper,,Incorporeal,
D&D Monsters - D&D 3rd.csv,"Energon, Xag-Ya",Outsider,,Medium,Manual of the Planes,,,,4,,Any land and underground,Energon,Xag-Ya,,,Incorporeal,
D&D Monsters - D&D 3rd.csv,"Energon, Xeg-Yi",Outsider,,Medium,Manual of the Planes,,,,5,,Any land and underground,Energon,Xeg-Yi,,,Incorporeal,
D&D Monsters - D&D 3rd.csv,Energy Pod,Elemental,,Large,Creature Catalogue,,,,8,,Any land and underground,Energy Pod,,,,Earth,
D&D Monsters - D&D 3rd.csv,Engine,Construct,,Large,Secrets of the Shadowlands,,,,12,,Shadowlands,Engine,,,,Shadowlands,
D&D Monsters - D&D 3rd.csv,Enlightened Human,Construct,,Medium,Van Richten's Arsenal: Volume I,,,,5,,,Alchemical Child,Human,,,Lifelike,
D&D Monsters - D&D 3rd.csv,Enveloper,Aberration,,Large,Creature Catalogue,,,,2,,Any underground,Enveloper,,,,,
D&D Monsters - D&D 3rd.csv,"Ephemera, Dusk Beast",Outsider,,Medium,Manual of the Planes,,,,3,,Any land and underground,Ephemera,Dusk Beast,,,,
D&D Monsters - D&D 3rd.csv,"Ephemera, Ecalypse",Outsider,,Large,Manual of the Planes,,,,9,,Any land,Ephemera,Ecalypse,,,,
D&D Monsters - D&D 3rd.csv,"Ephemera, Umbral Banyan",Plant,,Huge,Manual of the Planes,,,,10,,Any forest,Ephemera,Umbral Banyan,,,,
D&D Monsters - D&D 3rd.csv,Ephemeral,Undead,,Medium,Monsters of the Void,,,,5,,Phlogiston,Ephemeral,,,,Incorporeal,
D&D Monsters - D&D 3rd.csv,Equine Golem,Construct,,Large,Arms and Equipment Guide,,,,5,,Any land and underground,Golem,Equine,,,,
D&D Monsters - D&D 3rd.csv,"Equine, Amphail Gray",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Horse,Faerûnian,Light,,,Amphail Gray
D&D Monsters - D&D 3rd.csv,"Equine, Chionthar",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Horse,Faerûnian,Light,,,Chionthar
D&D Monsters - D&D 3rd.csv,"Equine, Dales Pony",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Pony,Dales,,,,
D&D Monsters - D&D 3rd.csv,"Equine, Hammer Pony",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Pony,War,Hammer,,,
D&D Monsters - D&D 3rd.csv,"Equine, Island Pony",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Pony,Island,,,,
D&D Monsters - D&D 3rd.csv,"Equine, Kromlor",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Horse,Faerûnian,Heavy,,,Kromlor
D&D Monsters - D&D 3rd.csv,"Equine, Lhesperan",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Horse,Faerûnian,Light,,,Lhesperan
D&D Monsters - D&D 3rd.csv,"Equine, Nars",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Horse,Faerûnian,Heavy,,,Nars
D&D Monsters - D&D 3rd.csv,"Equine, Semphari",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Horse,Faerûnian,Light,,,Semphari
D&D Monsters - D&D 3rd.csv,"Equine, Shaaran Zebra",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Horse,Faerûnian,Light,,,Shaaran Zebra
D&D Monsters - D&D 3rd.csv,"Equine, Sosser",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Horse,Faerûnian,Light,,,Sosser
D&D Monsters - D&D 3rd.csv,"Equine, Steppe",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Horse,Faerûnian,Light,,,Steppe
D&D Monsters - D&D 3rd.csv,"Equine, Uglib",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Donkey,Uglib,,,,
D&D Monsters - D&D 3rd.csv,"Equine, Whiteshield Pony",Template,,,"Bestiary of the Realms, Volume 1",,,,,,,Pony,War,Whiteshield,,,
D&D Monsters - D&D 3rd.csv,Erinyes (Baatezu),Outsider,,Medium,Monster Manual,,,,7,,Any land and underground,Devil,Baatezu,Erinyes,,"Evil, Lawful",
D&D Monsters - D&D 3rd.csv,Ermalkankari,Dragon,,Large,Dragon #284,,,,10,,Mountains and underground,Drake,Greater,Ermalkankari,,,
D&D Monsters - D&D 3rd.csv,Ermordenung,Template,,,Denizens of Darkness,,,,2,,Any land (Borca),Ermordenung,,,,,
D&D Monsters - D&D 3rd.csv,Esthetic,Construct,,Colossal,Monsters of the Void,,,,?,,Any space,Esthetic,,,,,
D&D Monsters - D&D 3rd.csv,Ether Scarab,Outsider,,Tiny,Monster Manual II,,,,1,,Any land or underground,Ether Scarab,,,,,
D&D Monsters - D&D 3rd.csv,Ethereal Doppelganger,Shapechanger,,Medium,Monster Manual II,,,,15,,Any land and underground,Doppelganger,Ethereal,,,,
D&D Monsters - D&D 3rd.csv,Ethereal Filcher,Aberration,,Medium,Monster Manual,,,,3,,Any land and underground,Ethereal Filcher,,,,,
D&D Monsters - D&D 3rd.csv,Ethereal Marauder,Magical Beast,,Medium,Monster Manual,,,,3,,Any land and underground,Ethereal Marauder,,,,,
D&D Monsters - D&D 3rd.csv,Ethereal Ooze,Ooze,,Huge,Fiend Folio,,,,10,,Any (Ethereal Plane),Ethereal Ooze,,,,"Extraplanar, Incorporeal",
D&D Monsters - D&D 3rd.csv,Ethereal Slayer,Outsider,,Medium,Monster Manual II,,,,12,,Any,Ethereal Slayer,,,,"Chaotic, Evil",
D&D Monsters - D&D 3rd.csv,Ettercap,Aberration,,Medium,Monster Manual,,,,4,,Temperate and warm forests,Ettercap,,,,,
D&D Monsters - D&D 3rd.csv,Ettin,Giant,,Large,Ettin's Riddle,,,,5,,"Cold and temperate hills, mountains, and underground",Ettin,,,,,
D&D Monsters - D&D 3rd.csv,Euphoric Imp,Outsider,,Tiny,Fiend Folio,,,,3,,Any land and underground (Nine Hells),Devil,Imp,Euphoric,,"Evil, Extraplanar, Lawful",
D&D Monsters - D&D 3rd.csv,Evil Spirit,Undead,,Medium,Aldriv's Revenge,,,,3,,,Evil Spirit,Tellenian,,,Incorporeal,
D&D Monsters - D&D 3rd.csv,Executed,Undead,,Medium,Book of Sacrifices,,,,1,,Any,Executed,,,,,
D&D Monsters - D&D 3rd.csv,Executioner Tree,Plant,,Huge,Book of Sacrifices,,,,8,,Any,Executioner Tree,,,,,
D&D Monsters - D&D 3rd.csv,Executioner's Hood,Aberration,,Tiny,Creature Catalogue,,,,2,,Any land and underground,Executioner's Hood,,,,,
D&D Monsters - D&D 3rd.csv,Eye Killer,Magical Beast,,Medium,Tome of Horrors,,,,3,,Any underground,Eye Killer,,,,,
D&D Monsters - D&D 3rd.csv,Eye of Fear and Flame,Undead,,Medium,Book of Vile Darkness,,,,8,,Any land and underground,Flameharrow,,,,,
D&D Monsters - D&D 3rd.csv,Eye of the Deep,Aberration,,Medium,Tome of Horrors,,,,8,,Any aquatic,Beholder,Eye of the Deep,,,Aquatic,
D&D Monsters - D&D 3rd.csv,Eyewing,Outsider,,Medium,Creature Catalogue,,,,2,,Any land and underground,Eyewing,,,,,
D&D Monsters - D&D 3rd.csv,Fachan,Aberration,,Small,Creature Catalogue,,,,3,,Any marsh,Fachan,,,,,
D&D Monsters - D&D 3rd.csv,Faerie Fiddler,Fey,,Tiny,Creature Catalogue,,,,3,,Any land,Faerie Fiddler,,,,,
D&D Monsters - D&D 3rd.csv,Fallen One,Outsider,,Small,Diablo II: Diablerie,,,,1/6,,,Fallen One,,,,,
D&D Monsters - D&D 3rd.csv,"Fallen One Shaman, ""Demented""",Outsider,,Small,Diablo II: Diablerie,,,,2,,,Fallen One,Shaman,Demented,,,
D&D Monsters - D&D 3rd.csv,"Fallen One Shaman, ""Depraved""",Outsider,,Small,Diablo II: Diablerie,,,,3,,,Fallen One,Shaman,Depraved,,,
D&D Monsters - D&D 3rd.csv,"Fallen One Shaman, ""Deranged""",Outsider,,Small,Diablo II: Diablerie,,,,2,,,Fallen One,Shaman,Deranged,,,
D&D Monsters - D&D 3rd.csv,"Fallen One Shaman, ""Enraged""",Outsider,,Small,Diablo II: Diablerie,,,,1,,,Fallen One,Shaman,Enraged,,,
D&D Monsters - D&D 3rd.csv,"Fallen One Shaman, ""Warped""",Outsider,,Small,Diablo II: Diablerie,,,,4,,,Fallen One,Shaman,Warped,,,
D&D Monsters - D&D 3rd.csv,"Fallen One Shaman, Demented",Outsider,,Small,Diablo II: To Hell and Back,,,,2,,Any temperate,Fallen One,Shaman,Demented,,,
D&D Monsters - D&D 3rd.csv,"Fallen One Shaman, Depraved",Outsider,,Small,Diablo II: To Hell and Back,,,,3,,Any temperate,Fallen One,Shaman,Depraved,,,
D&D Monsters - D&D 3rd.csv,"Fallen One Shaman, Deranged",Outsider,,Small,Diablo II: To Hell and Back,,,,2,,Any temperate,Fallen One,Shaman,Deranged,,,
D&D Monsters - D&D 3rd.csv,"Fallen One Shaman, Enraged",Outsider,,Small,Diablo II: To Hell and Back,,,,1,,Any temperate,Fallen One,Shaman,Enraged,,,
D&D Monsters - D&D 3rd.csv,"Fallen One Shaman, Warped",Outsider,,Small,Diablo II: To Hell and Back,,,,4,,Any temperate,Fallen One,Shaman,Warped,,,
D&D Monsters - D&D 3rd.csv,"Fallen One, Carver",Outsider,,Small,Diablo II: Diablerie,,,,1/4,,,Fallen One,Carver,,,,
D&D Monsters - D&D 3rd.csv,"Fallen One, Dark One",Outsider,,Small,Diablo II: Diablerie,,,,1,,,Fallen One,Dark One,,,,
D&D Monsters - D&D 3rd.csv,"Fallen One, Devilkin",Outsider,,Small,Diablo II: Diablerie,,,,1/2,,,Fallen One,Devilkin,,,,
D&D Monsters - D&D 3rd.csv,"Fallen One, Warped One",Outsider,,Small,Diablo II: Diablerie,,,,2,,,Fallen One,Warped One,,,,
D&D Monsters - D&D 3rd.csv,Falmadaraatha,Aberration,,Huge,Monsters of the Void,,,,8,,Any,Falmadaraatha,,,,,
D&D Monsters - D&D 3rd.csv,"False Spider, Pedipalp",Beast,,Medium,Tome of Horrors,,,,1,,Temperate and warm land and underground,Pedipalp,,,,,
D&D Monsters - D&D 3rd.csv,"False Spider, Solifugid",Beast,,Medium,Tome of Horrors,,,,3,,Temperate and warm land and underground,Solifugid,,,,,
D&D Monsters - D&D 3rd.csv,Famine Spirit,Undead,,Medium,Monster Manual II,,,,19,,Any land and underground,Famine Spirit,,,,,
D&D Monsters - D&D 3rd.csv,Fang Dragon,Dragon,,Large,Monsters of Faerûn,,,,10,,Any mountains,Dragon,Chromatic,Gray,,Air,Adult
D&D Monsters - D&D 3rd.csv,"Fang Dragon, Ancient",Dragon,,Gargantuan,Monsters of Faerûn,,,,18,,Any mountains,Dragon,Chromatic,Gray,,Air,Ancient
D&D Monsters - D&D 3rd.csv,"Fang Dragon, Great Wyrm",Dragon,,Gargantuan,Monsters of Faerûn,,,,21,,Any mountains,Dragon,Chromatic,Gray,,Air,Great Wyrm
D&D Monsters - D&D 3rd.csv,"Fang Dragon, Juvenile",Dragon,,Large,Monsters of Faerûn,,,,6,,Any mountains,Dragon,Chromatic,Gray,,Air,Juvenile
D&D Monsters - D&D 3rd.csv,"Fang Dragon,  Adult",Dragon,,Huge,Monsters of Faerûn,,,,12,,Any mountains,Dragon,Chromatic,Gray,,Air,Adult
D&D Monsters - D&D 3rd.csv,"Fang Dragon, Old",Dragon,,Huge,Monsters of Faerûn,,,,15,,Any mountains,Dragon,Chromatic,Gray,,Air,Old
D&D Monsters - D&D 3rd.csv,"Fang Dragon, Very Old",Dragon,,Gargantuan,Monsters of Faerûn,,,,17,,Any mountains,Dragon,Chromatic,Gray,,Air,Very Old
D&D Monsters - D&D 3rd.csv,"Fang Dragon, Very",Dragon,,Small,Monsters of Faerûn,,,,3,,Any mountains,Dragon,Chromatic,Gray,,Air,Very
D&D Monsters - D&D 3rd.csv,"Fang Dragon, Wyrm",Dragon,,Gargantuan,Monsters of Faerûn,,,,19,,Any mountains,Dragon,Chromatic,Gray,,Air,Wyrm
D&D Monsters - D&D 3rd.csv,"Fang Dragon, Wyrmling",Dragon,,Tiny,Monsters of Faerûn,,,,2,,Any mountains,Dragon,Chromatic,Gray,,Air,Wyrmling
D&D Monsters - D&D 3rd.csv,"Fang Dragon,",Dragon,,Medium,Monsters of Faerûn,,,,4,,Any mountains,Dragon,Chromatic,Gray,,Air,
D&D Monsters - D&D 3rd.csv,"Fang Dragon,  Adult",Dragon,,Large,Monsters of Faerûn,,,,8,,Any mountains,Dragon,Chromatic,Gray,,Air,Adult
D&D Monsters - D&D 3rd.csv,Farastu (Tarry) (Demodand),Outsider,,Medium,Creature Catalogue,,,,13,,Any land and underground,Demodand,Farastu,,,"Chaotic, Evil",
D&D Monsters - D&D 3rd.csv,Fastbreak Carapace,Aberration,,Tiny,Dragon #308,,,,1/8 or host 1,,Any underground,Symbiont,Carapace,Fastbreak,,Symbiont,
D&D Monsters - D&D 3rd.csv,Faun,Fey,,Medium,Deities and Demigods,,,,1/2,,Any forest,Faun,,,,,
D&D Monsters - D&D 3rd.csv,Feeblestar,Magical beast,,Fine,"Bestiary of the Realms, Volume 1",,,,1/4,,Aquatic,Feeblestar,,,,Aquatic,
D&D Monsters - D&D 3rd.csv,"Feeblestar, Kuo-Toan",Magical beast,,Diminutive,"Bestiary of the Realms, Volume 1",,,,1/2,,Aquatic,Feeblestar,Kuo-Toan,,,Aquatic,
D&D Monsters - D&D 3rd.csv,Feesu,Vermin,,Tiny,Monsters of the Void,,,,1,,Any,Feesu,,,,,
D&D Monsters - D&D 3rd.csv,Fell Troll,Giant,,Huge,Unapproachable East,,,,14,,Any cold land,Troll,Fell,,,,
D&D Monsters - D&D 3rd.csv,Fenhound,Outsider,,Medium,Denizens of Darkness,,,,4,,Temperate marsh,Fenhound,,,,"Chaos, Good",
D&D Monsters - D&D 3rd.csv,Fensir,Giant,,Large,Fiend Folio,,,,5,,Any land (Ysgard),Fensir,,,,Extraplanar,
D&D Monsters - D&D 3rd.csv,"Fensir, Rakka",Giant,,Huge,Fiend Folio,,,,8,,Any land (Ysgard),Fensir,Rakka,,,Extraplanar,
D&D Monsters - D&D 3rd.csv,Feral Creature,Template,,,Savage Species,,,,1 to 4,,Any land and underground,Feral,,,,,
D&D Monsters - D&D 3rd.csv,Feral Minotaur,Monstrous Humanoid,,Large,Savage Species,,,,6,,Any underground,Minotaur,Feral,,,,
D&D Monsters - D&D 3rd.csv,Ferret Familiar,Magical Beast,,Diminutive,Tome and Blood,,,,,,,Ferret,Familiar,,,,
D&D Monsters - D&D 3rd.csv,Fetish,Fey,,Small,Diablo II: To Hell and Back,,,,5,,Any,Fetish,,,,,
D&D Monsters - D&D 3rd.csv,Fetish Shaman,Fey,,Small,Diablo II: To Hell and Back,,,,9,,Any,Fetish Shaman,,,,,
D&D Monsters - D&D 3rd.csv,"Fetish Shaman, Flayer",Fey,,Small,Diablo II: To Hell and Back,,,,10,,Any,Fetish Shaman,Flayer,,,,
D&D Monsters - D&D 3rd.csv,"Fetish Shaman, Rat Man",Fey,,Small,Diablo II: To Hell and Back,,,,8,,Any,Fetish Shaman,Rat Man,,,,
D&D Monsters - D&D 3rd.csv,"Fetish Shaman, Soul Killer",Fey,,Small,Diablo II: To Hell and Back,,,,11,,Any,Fetish Shaman,Soul Killer,,,,
D&D Monsters - D&D 3rd.csv,"Fetish Shaman, Stygian Doll",Fey,,Small,Diablo II: To Hell and Back,,,,12,,Any,Fetish Shaman,Stygian Doll,,,,
D&D Monsters - D&D 3rd.csv,"Fetish, Flayer",Fey,,Small,Diablo II: To Hell and Back,,,,6,,Any,Fetish,Flayer,,,,
D&D Monsters - D&D 3rd.csv,"Fetish, Rat Man",Fey,,Small,Diablo II: To Hell and Back,,,,4,,Any,Fetish,Rat Man,,,,
D&D Monsters - D&D 3rd.csv,"Fetish, Soul Killer",Fey,,Small,Diablo II: To Hell and Back,,,,7,,Any,Fetish,Soul Killer,,,,
D&D Monsters - D&D 3rd.csv,"Fetish, Stygian Doll",Fey,,Small,Diablo II: To Hell and Back,,,,8,,Any,Fetish,Stygian Doll,,,,
D&D Monsters - D&D 3rd.csv,Feuer,Construct,,Large,Monster Mayhem - Golems 201 - Part One: The Great Feuer,,,,14,,Any land,Golem,Iron,Feuer,,,
D&D Monsters - D&D 3rd.csv,Feverclaw,Outsider,,Large,Feverclaw,,,,14,,Any forest or swamp,Feverclaw,,,,Evil,
D&D Monsters - D&D 3rd.csv,Feystag,Magical Beast,,Medium,Creature Catalogue,,,,1,,Any cold or temperate land,Feystag,,,,,
D&D Monsters - D&D 3rd.csv,Feytouched,Fey,,Medium,Fiend Folio,,,,1/2,,Any land and underground,Feytouched,,,,,
D&D Monsters - D&D 3rd.csv,Fhokki,Humanoid,,Medium,Kingdoms of Kalamar Player's Guide,,,,,,,Human,Tellenian,Fhokki,,,
D&D Monsters - D&D 3rd.csv,Fhorge,Animal,,Large,Fiend Folio,,,,9,,"Any coastal, temperate, and warm forest (Outlands)",Fhorge,,,,Extraplanar,
D&D Monsters - D&D 3rd.csv,Fiend,Outsider,,,Ravenloft Campaign Setting,,,,,,,Fiend,,,,,
D&D Monsters - D&D 3rd.csv,Fiendish Creature,Template,,,Monster Manual,,,,,,Any land and underground,Fiendish,,,,,
D&D Monsters - D&D 3rd.csv,Fiendish Familiar,Outsider,,Diminutive,Fiend Folio,,,,1/8,,Any land and underground (Lower Planes),Symbiont,Fiendish,Fiendish Familiar,,"Evil, Extraplanar, Symbiont",
D&D Monsters - D&D 3rd.csv,Fiendish Troll,,,,Dragon #301,,,,,,,Troll,Fiendish,,,,
D&D Monsters - D&D 3rd.csv,Fiendish Viper Familiar,Magical Beast,,Tiny,Tome and Blood,,,,,,,Snake,Viper,Fiendish,,,Familiar
D&D Monsters - D&D 3rd.csv,Fiendwurm,Magical Beast,,Gargantuan,Monster Manual II,,,,28,,"Any desert, plains, and underground",Fiendwurm,,,,,
D&D Monsters - D&D 3rd.csv,Fiery Sandhog,Aberration,,Medium,The Far Corners of the World - Sand and Sun (Monsters of the Desert,,,,4,,Warm desert,Fiery Sandhog,,,,,
D&D Monsters - D&D 3rd.csv,"Figurine, Ceramic",Construct,,Tiny,Denizens of Darkness,,,,1,,Any land (Sri Raji),Figurine,Ceramic,,,,
D&D Monsters - D&D 3rd.csv,"Figurine, Crystal",Construct,,Diminutive,Denizens of Darkness,,,,1,,Any land (Sri Raji),Figurine,Crystal,,,,
D&D Monsters - D&D 3rd.csv,"Figurine, Ivory",Construct,,Diminutive,Denizens of Darkness,,,,3,,Any land (Sri Raji),Figurine,Ivory,,,,
D&D Monsters - D&D 3rd.csv,"Figurine, Obsidian",Construct,,Diminutive,Denizens of Darkness,,,,2,,Any land (Sri Raji),Figurine,Obsidian,,,,
D&D Monsters - D&D 3rd.csv,"Figurine, Porcelain",Construct,,Diminutive,Denizens of Darkness,,,,3,,Any land (Sri Raji),Figurine,Porcelain,,,,
D&D Monsters - D&D 3rd.csv,Fihyr,Aberration,,Small,Monster Manual II,,,,3,,"Any city, town, or village",Fihyr,,,,,
D&D Monsters - D&D 3rd.csv,Film of Night,Ooze,,Huge,Random Encounters: The Twisted Wood - Film of Night,,,,7,,Any land and underground,Film of Night,,,,Incorporeal,
D&D Monsters - D&D 3rd.csv,Filth Imp,Outsider,,Tiny,Fiend Folio,,,,2,,Any land and underground (Nine Hells),Devil,Imp,Filth,,"Evil, Extraplanar, Lawful",
D&D Monsters - D&D 3rd.csv,"Finger Mage, Groper",Aberration,,Medium,Diablo II: To Hell and Back,,,,6,,Any,Finger Mage,Groper,,,,
D&D Monsters - D&D 3rd.csv,"Finger Mage, Storm Caster",Aberration,,Medium,Diablo II: To Hell and Back,,,,8,,Any,Finger Mage,Storm Caster,,,,
D&D Monsters - D&D 3rd.csv,"Finger Mage, Strangler",Aberration,,Medium,Diablo II: To Hell and Back,,,,7,,Any,Finger Mage,Strangler,,,,
D&D Monsters - D&D 3rd.csv,Firbolg,Giant,,Large,Monster Manual II,,,,12,,Temperate hills and forest,Firbolg,,,,,
D&D Monsters - D&D 3rd.csv,Fire Bat,Elemental,,Small,Monster Manual II,,,,3,,Elemental Plane of Fire or volcanoes,Bat,Fire,,,Fire,
D&D Monsters - D&D 3rd.csv,Fire Demon,Outsider,,Medium,Dragon #306,,,,7,,Any temperate or warm land and underground,Demon,Elemental,Fire,,"Chaotic, Evil, Fire",
D&D Monsters - D&D 3rd.csv,Fire Element Ape,Elemental,,Large,Manual of the Planes,,,,3,,Any land and underground,Element,Fire,Ape,,Fire,
D&D Monsters - D&D 3rd.csv,Fire Element Creature,Template,,,Manual of the Planes,,,,,,Any land and underground,Element,Fire,,,Fire,
D&D Monsters - D&D 3rd.csv,"Fire Elemental, Elder",Elemental,,Huge,Monster Manual,,,,11,,Any land and underground,Elemental,Fire,Elder,,Fire,
D&D Monsters - D&D 3rd.csv,"Fire Elemental, Greater",Elemental,,Huge,Monster Manual,,,,9,,Any land and underground,Elemental,Fire,Greater,,Fire,
D&D Monsters - D&D 3rd.csv,"Fire Elemental, Huge",Elemental,,Huge,Monster Manual,,,,7,,Any land and underground,Elemental,Fire,Huge,,Fire,
D&D Monsters - D&D 3rd.csv,"Fire Elemental, Large",Elemental,,Large,Monster Manual,,,,5,,Any land and underground,Elemental,Fire,Large,,Fire,
D&D Monsters - D&D 3rd.csv,"Fire Elemental, Medium",Elemental,,Medium,Monster Manual,,,,3,,Any land and underground,Elemental,Fire,Medium,,Fire,
D&D Monsters - D&D 3rd.csv,"Fire Elemental, Primal",Elemental,,Colossal,Epic Level Handbook,,,,35,,Any land,Elemental,Fire,Primal,,Fire,
